"BoxID","Manufacturer","FilmName","WidthIn","InitialFeet","FeetAvailable","LotRun","Status","OrderDate","ReceivedDate","InitialWeightLbs","LastRollWeightLbs","LastWeighedDate","FilmKey","CoreType","CoreWeightLbs","LfWeightLbsPerFt","PurchaseCost","Notes","HasEverBeenCheckedOut","LastCheckoutJob","LastCheckoutDate","ZeroedDate","ZeroedReason","ZeroedBy"
"IL-6253","3M Solar","3M PR 70 EXT","36","0","0","D343324662","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M PR 70 EXT","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1138; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6253 - 3M PR 70 EXT 36""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6095","3M Solar","3M PR 70 EXT","36","0","0","D343324662","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M PR 70 EXT","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1139; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6095 - 3M PR 70 EXT 36""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-5778","Security","3M Anti Graffiti AG-6","60","0","0","220810E08","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M ANTI GRAFFITI AG-6","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1140; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=5778 - 3M Anti Graffiti AG-6 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-4030","3M Solar","3M PR 70","48","0","0","","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M PR 70","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1141; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=4030 - 3M PR 70 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-5161","Avery Dennison","Avery Safety Matte 12 Mil R32311C","60","0","0","RC4066988","ZEROED","2026-01-14","2026-01-14","","","","AVERY DENNISON|AVERY SAFETY MATTE 12 MIL R32311C","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1142; DateMethod=back_fill_from_next; ManufacturerSource=keyword_avery; RawDescription=5161 - Avery Safety Matte 12 Mil R32311C 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-5916","Solyx","Solyx Clear Frost SX1301","53","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SOLYX|SOLYX CLEAR FROST SX1301","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1143; DateMethod=back_fill_from_next; ManufacturerSource=keyword_solyx; RawDescription=5916 - Solyx Clear Frost SX1301 53""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-2126","3M Solar","3M Amber Low E 35","60","0","0","K16111500","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M AMBER LOW E 35","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1144; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=2126 - 3M Amber Low E 35 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6122","Solar Guard","SG Truevue 30","60","0","0","5.430297037E9","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|SG TRUEVUE 30","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1145; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6122 - SG Truevue 30 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-2892","Llumar","Llumar DR 25","60","0","0","710A035","ZEROED","2026-01-14","2026-01-14","","","","LLUMAR|LLUMAR DR 25","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1146; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=2892 - Llumar DR 25 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-5959","Solyx","Solyx Whiteout SXWFWO","72","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SOLYX|SOLYX WHITEOUT SXWFWO","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1147; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=5959 - Solyx Whiteout SXWFWO 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6027","Security","3M Ultra S800","60","0","0","D353324673","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M ULTRA S800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1148; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6027 - 3M Ultra S800 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6140","Security","3M Ultra S800","72","0","0","E074324731","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M ULTRA S800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1149; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6140 - 3M Ultra S800 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-5949","Security","Madico Safetyshield 1500","60","0","0","2.407230336E9","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|MADICO SAFETYSHIELD 1500","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1150; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=5949 - Madico Safetyshield 1500 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-5379","Security","3M AG-4","60","0","0","230206V01","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M AG-4","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1151; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=5379 - 3M AG-4 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-5878","3M Solar","3M PR 50","60","0","0","D192324562","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M PR 50","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1152; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=5878 - 3M PR 50 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-5807","Security","3M S140 SH14CLARL","60","0","0","232J","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M S140 SH14CLARL","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1153; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=5807 - 3M S140 SH14CLARL 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-5894","Security","3M Ultra S800","60","0","0","E015324681","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M ULTRA S800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1154; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=5894 - 3M Ultra S800 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-5763","Security","3M Ultra S800","60","0","0","D261324610","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M ULTRA S800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1155; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=5763 - 3M Ultra S800 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-5047","Solar Guard","SG Truevue 05","72","0","0","5.423312021E9","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|SG TRUEVUE 05","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1156; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=5047 - SG Truevue 05 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6046","Solar Guard","SG Truevue 05","72","0","0","5.431000036E9","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|SG TRUEVUE 05","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1157; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6046 - SG Truevue 05 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-5464","Solar Guard","SG Truevue 05","72","0","0","5.426563047E9","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|SG TRUEVUE 05","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1158; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=5464 - SG Truevue 05 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6024","Security","3M Ultra S800","36","0","0","E074324731","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M ULTRA S800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1159; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6024 - 3M Ultra S800 36""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-5111","Llumar","Llumar 100% Whiteout","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","LLUMAR|LLUMAR 100% WHITEOUT","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1160; DateMethod=back_fill_from_next; ManufacturerSource=keyword_llumar; RawDescription=5111- Llumar 100% Whiteout 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6055","Security","Madico Deco. Optivision 25","36","0","0","2.405030076E9","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|MADICO DECO. OPTIVISION 25","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1161; DateMethod=back_fill_from_next; ManufacturerSource=keyword_security; RawDescription=6055 - Madico Deco. Optivision 25 36""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3461","Security","3M Safety S70 Clear 7MIL Ext","60","0","0","B203324022","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M SAFETY S70 CLEAR 7MIL EXT","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1162; DateMethod=back_fill_from_next; ManufacturerSource=keyword_security; RawDescription=3461 - 3M Safety S70 Clear 7MIL Ext 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-5971","Solar Guard","SG Slate 40","60","0","0","5.429398038E9","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|SG SLATE 40","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1163; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=5971 - SG Slate 40 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-5974","Solar Guard","SG Slate 40","60","0","0","5.427153019E9","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|SG SLATE 40","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1164; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=5974 - SG Slate 40 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6316","Avery Dennison","Avery Silver 20","48","0","0","RC4991244","ZEROED","2026-01-14","2026-01-14","","","","AVERY DENNISON|AVERY SILVER 20","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1166; DateMethod=back_fill_from_next; ManufacturerSource=keyword_avery; RawDescription=6316 - Avery Silver 20 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6317","3M Solar","3M PR 70","72","0","0","E083324739","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M PR 70","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1167; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6317 - 3M PR 70 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6302","3M Solar","3M PR 70","72","0","0","E083324739","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M PR 70","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1168; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6302 - 3M PR 70 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6303","3M Solar","3M PR 70","72","0","0","E083324739","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M PR 70","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1169; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6303 - 3M PR 70 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6263","3M Solar","3M PR 70","72","0","0","E083324739","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M PR 70","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1170; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6263 - 3M PR 70 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-5698","3M Solar","3M NV 35","36","0","0","C262324407","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M NV 35","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1171; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film; RawDescription=5698 - 3M NV 35 36""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3689","3M Solar","3M P-18 Silver","60","0","0","70-0713-159-0","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M P-18 SILVER","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1172; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film; RawDescription=3689 - 3M P-18 Silver 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6189","Security","3M Ultra S800","60","0","0","E114324767","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M ULTRA S800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1173; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6189 - 3M Ultra S800 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6237","Security","3M Ultra S800","72","0","0","E110324765","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M ULTRA S800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1174; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6237 - 3M Ultra S800 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6268","Security","3M Ultra S800","60","0","0","E149324805","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M ULTRA S800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1175; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6268 - 3M Ultra S800 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6260","Security","3M Ultra S800","60","0","0","E145324804","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M ULTRA S800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1176; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6260 - 3M Ultra S800 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6238","Security","3M Ultra S800","72","0","0","E110324765","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M ULTRA S800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1177; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6238 - 3M Ultra S800 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6269","Security","3M Ultra S800","60","0","0","E149324805","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M ULTRA S800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1178; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6269 - 3M Ultra S800 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6208","Solar Guard","SG Slate 30","60","0","0","5.432709046E9","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|SG SLATE 30","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1179; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6208 - SG Slate 30 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6252","Solyx","Solyx Clear Waters SX-9000","36","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SOLYX|SOLYX CLEAR WATERS SX-9000","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1180; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film; RawDescription=6252 - Solyx Clear Waters SX-9000 36""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6102","Fasara","3M Fasara Border Leise Horiz. SH2FGLS","50","0","0","1.06591795E8","ZEROED","2026-01-14","2026-01-14","","","","FASARA|3M FASARA BORDER LEISE HORIZ. SH2FGLS","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1181; DateMethod=back_fill_from_next; ManufacturerSource=keyword_fasara; RawDescription=6102 - 3M Fasara Border Leise Horiz. SH2FGLS 50""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6192","Fasara","3M Black Blockout Matte 3635-22B","48","0","0","L2417102","ZEROED","2026-01-14","2026-01-14","","","","FASARA|3M BLACK BLOCKOUT MATTE 3635-22B","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1182; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6192 - 3M Black Blockout Matte 3635-22B 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6311","Solyx","Solyx Clear Waters SX-9000","24","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SOLYX|SOLYX CLEAR WATERS SX-9000","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1183; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6311 - Solyx Clear Waters SX-9000 24""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6006","Solar Guard","SG Slate 10","60","0","0","5.429647079E9","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|SG SLATE 10","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1184; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6006 - SG Slate 10 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
