"BoxID","Manufacturer","FilmName","WidthIn","InitialFeet","FeetAvailable","LotRun","Status","OrderDate","ReceivedDate","InitialWeightLbs","LastRollWeightLbs","LastWeighedDate","FilmKey","CoreType","CoreWeightLbs","LfWeightLbsPerFt","PurchaseCost","Notes","HasEverBeenCheckedOut","LastCheckoutJob","LastCheckoutDate","ZeroedDate","ZeroedReason","ZeroedBy"
"IL-1344","Llumar","V28 SR CDF","60","50","50","748L093","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|V28 SR CDF","","","","","SourceSheet=Llumar; SourceRow=2; RawDescription=1344- V28 SR CDF 60""","false","","","","",""
"IL-1444","Llumar","VS 61","60","50","50","D614360","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|VS 61","","","","","SourceSheet=Llumar; SourceRow=3; RawDescription=1444- VS 61 60""","false","","","","",""
"IL-1445","Llumar","VS 61","72","84","84","D640039","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|VS 61","","","","","SourceSheet=Llumar; SourceRow=4; RawDescription=1445- VS 61 72""","false","","","","",""
"IL-1453","Llumar","White NRMW PS","48","11","11","NA","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|WHITE NRMW PS","","","","","SourceSheet=Llumar; SourceRow=6; RawDescription=1453 - White NRMW PS 48""","false","","","","",""
"IL-1534","Llumar","R35","60","61","61","D34994","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|R35","","","","","SourceSheet=Llumar; SourceRow=7; RawDescription=1534- R35 60""","false","","","","",""
"IL-1619","Llumar","NHE 1020","60","94","94","5015627.0","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|NHE 1020","","","","","SourceSheet=Llumar; SourceRow=8; RawDescription=1619- NHE 1020 60""","false","","","","",""
"IL-1620","Llumar","NHE 1020 ER","48","85","85","5006456.0","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|NHE 1020 ER","","","","","SourceSheet=Llumar; SourceRow=9; RawDescription=1620- NHE 1020 ER 48""","false","","","","",""
"IL-2102","Llumar","V28","60","84","84","748L093","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|V28","","","","","SourceSheet=Llumar; SourceRow=10; RawDescription=2102- V28  60""","false","","","","",""
"IL-2124","Llumar","N1050","48","20","20","3551857A","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|N1050","","","","","SourceSheet=Llumar; SourceRow=11; RawDescription=2124- N1050 48""","false","","","","",""
"IL-2125","Llumar","N1050","72","19","19","D518133P04","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|N1050","","","","","SourceSheet=Llumar; SourceRow=12; RawDescription=2125- N1050 72""","false","","","","",""
"IL-2272","Llumar","LLUMAR OPAQUE BLACK","60","8","8","5.0157287E7","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR OPAQUE BLACK","","","","","SourceSheet=Llumar; SourceRow=15; RawDescription=2272-LLUMAR OPAQUE BLACK 60""","false","","","","",""
"IL-2403","Llumar","V51","72","8","8","NA","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|V51","","","","","SourceSheet=Llumar; SourceRow=18; RawDescription=2403- V51 72""","false","","","","",""
"IL-2582","Llumar","V45","60","16","16","759D056P32","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|V45","","","","","SourceSheet=Llumar; SourceRow=19; RawDescription=2582- V45  60""","false","","","","",""
"IL-2605","Llumar","V45","60","28","28","NA","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|V45","","","","","SourceSheet=Llumar; SourceRow=20; RawDescription=2605 - V45 60""","false","","","","",""
"IL-2671","Llumar","V 14","60","62","62","819K032","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|V 14","","","","","SourceSheet=Llumar; SourceRow=21; RawDescription=2671- V 14 60""","false","","","","",""
"IL-2883","Llumar","V45","60","9","9","760B024","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|V45","","","","","SourceSheet=Llumar; SourceRow=22; RawDescription=2883- V45 60""","false","","","","",""
"IL-3304","Llumar","3258 - LLUMAR MIST","48","7","7","D752318P07","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|3258 - LLUMAR MIST","","","","","SourceSheet=Llumar; SourceRow=23; RawDescription=3304-3258 - LLUMAR MIST 48""","false","","","","",""
"IL-3356","Llumar","LLUMAR FROST SILVER RMS PS2","60","8","8","430K110P17","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR FROST SILVER RMS PS2","","","","","SourceSheet=Llumar; SourceRow=24; RawDescription=3356- LLUMAR FROST SILVER RMS PS2 60""","false","","","","",""
"IL-3358","Llumar","LLUMAR FROSTED SPARKLE","48","7","7","D664741P08","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR FROSTED SPARKLE","","","","","SourceSheet=Llumar; SourceRow=25; RawDescription=3358 - LLUMAR FROSTED SPARKLE 48""","false","","","","",""
"IL-3395","Llumar","Llumar Dusted Crystal NRMV80DC PS3","48","15","15","D764487P04","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR DUSTED CRYSTAL NRMV80DC PS3","","","","","SourceSheet=Llumar; SourceRow=26; RawDescription=3395 - Llumar Dusted Crystal NRMV80DC PS3 48""","false","","","","",""
"IL-3416","Llumar","LLUMAR BRONZE","35","8","8","450L028P46","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR BRONZE","","","","","SourceSheet=Llumar; SourceRow=27; RawDescription=3416 - LLUMAR BRONZE 35""","false","","","","",""
"IL-3420","Llumar","LLUMAR FROST SILVER RMS PS2","60","18","18","431K081P02","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR FROST SILVER RMS PS2","","","","","SourceSheet=Llumar; SourceRow=28; RawDescription=3420- LLUMAR FROST SILVER RMS PS2 60""","false","","","","",""
"IL-3712","Llumar","Llumar DR-35","60","66","66","430F30","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR DR-35","","","","","SourceSheet=Llumar; SourceRow=29; RawDescription=3712 - Llumar DR-35 60""","false","","","","",""
"IL-3713","Llumar","Llumar DR-25","60","21","21","5.0181187E7","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR DR-25","","","","","SourceSheet=Llumar; SourceRow=30; RawDescription=3713 - Llumar DR-25 60""","false","","","","",""
"IL-3714","Llumar","Llumar DR-05","72","20","20","","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR DR-05","","","","","SourceSheet=Llumar; SourceRow=31; RawDescription=3714 - Llumar DR-05 72""","false","","","","",""
"IL-3715","Llumar","Llumar DR-35","60","24","24","5.0181186E7","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR DR-35","","","","","SourceSheet=Llumar; SourceRow=32; RawDescription=3715 - Llumar DR-35 60""","false","","","","",""
"IL-3716","Llumar","Llumar N1020","72","5","5","XKY4KPR","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR N1020","","","","","SourceSheet=Llumar; SourceRow=33; RawDescription=3716 - Llumar N1020 72""","false","","","","",""
"IL-3718","Llumar","Llumar R20","60","6","6","D441406","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR R20","","","","","SourceSheet=Llumar; SourceRow=34; RawDescription=3718 - Llumar R20 60""","false","","","","",""
"IL-3720","Llumar","Llumar White Out NRMW PS3","60","16","16","5.0162314E7","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR WHITE OUT NRMW PS3","","","","","SourceSheet=Llumar; SourceRow=35; RawDescription=3720 - Llumar White Out NRMW PS3 60""","false","","","","",""
"IL-3721","Llumar","Llumar White Out NRMW PS3","44","15","15","5.0157369E7","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR WHITE OUT NRMW PS3","","","","","SourceSheet=Llumar; SourceRow=36; RawDescription=3721 - Llumar White Out NRMW PS3 44""","false","","","","",""
"IL-3722","Llumar","Llumar Black Out NRMM PS2","60","73","73","5.0157287E7","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR BLACK OUT NRMM PS2","","","","","SourceSheet=Llumar; SourceRow=37; RawDescription=3722 - Llumar Black Out NRMM PS2 60""","false","","","","",""
"IL-3725","Llumar","Llumar N1065","48","15","15","NA","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR N1065","","","","","SourceSheet=Llumar; SourceRow=38; RawDescription=3725 - Llumar N1065 48""","false","","","","",""
"IL-3830","Llumar","Llumar Vista 58 (V58)","48","64","64","","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR VISTA 58 (V58)","","","","","SourceSheet=Llumar; SourceRow=39; RawDescription=3830 - Llumar Vista 58 (V58) 48""","false","","","","",""
"IL-3901","Llumar","Llumar Bronze 20 N1020B","60","7","7","","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR BRONZE 20 N1020B","","","","","SourceSheet=Llumar; SourceRow=40; RawDescription=3901 - Llumar Bronze 20 N1020B 60""","false","","","","",""
"IL-4055","Llumar","Vista 61","72","50","50","452G095P12","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|VISTA 61","","","","","SourceSheet=Llumar; SourceRow=41; RawDescription=4055- Vista 61 72""","false","","","","",""
"IL-4056","Llumar","Vista 61","60","100","100","862N030","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|VISTA 61","","","","","SourceSheet=Llumar; SourceRow=42; RawDescription=4056- Vista 61 60""","false","","","","",""
"IL-4060","Llumar","Llumar Silver Sparkle","60","12","12","D770486P07","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR SILVER SPARKLE","","","","","SourceSheet=Llumar; SourceRow=44; RawDescription=4060 - Llumar Silver Sparkle 60""","false","","","","",""
"IL-4073","Llumar","Llumar Vista V33","72","5","5","443A037P03","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR VISTA V33","","","","","SourceSheet=Llumar; SourceRow=45; RawDescription=4073 - Llumar Vista V33 72""","false","","","","",""
"IL-4096","Llumar","Llumar Vista V33","36","8","8","443A037P07","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR VISTA V33","","","","","SourceSheet=Llumar; SourceRow=46; RawDescription=4096 - Llumar Vista V33 36""","false","","","","",""
"IL-5079","Llumar","Llumar V 51","60","16","16","492C103P02","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR V 51","","","","","SourceSheet=Llumar; SourceRow=47; RawDescription=5079 - Llumar V 51 60""","false","","","","",""
"IL-5000","Llumar","Llumar 9 MIL Warm Gray DR 15","60","60","60","D781605","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR 9 MIL WARM GRAY DR 15","","","","","SourceSheet=Llumar; SourceRow=48; RawDescription=5000 - Llumar 9 MIL Warm Gray DR 15 60""","false","","","","",""
"IL-5001","Llumar","Llumar 9 MIL Warm Gray DR 15","72","90","90","D781604","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR 9 MIL WARM GRAY DR 15","","","","","SourceSheet=Llumar; SourceRow=49; RawDescription=5001 - Llumar 9 MIL Warm Gray DR 15 72""","false","","","","",""
"IL-5291","Llumar","Llumar Frost Mist NRM80 PS2","60","75","75","D781614","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR FROST MIST NRM80 PS2","","","","","SourceSheet=Llumar; SourceRow=50; RawDescription=5291 - Llumar Frost Mist NRM80 PS2 60""","false","","","","",""
"IL-5720","Llumar","Llumar DR 15","60","20","20","493K016P10","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR DR 15","","","","","SourceSheet=Llumar; SourceRow=51; RawDescription=5720 - Llumar DR 15 60""","false","","","","",""
"IL-5896","Llumar","Llumar N1065","60","32","32","402L020P45","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR N1065","","","","","SourceSheet=Llumar; SourceRow=52; RawDescription=5896 - Llumar N1065 60""","false","","","","",""
"IL-5977","Llumar","Llumar V45","60","16","16","872N015P15","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR V45","","","","","SourceSheet=Llumar; SourceRow=53; RawDescription=5977 - Llumar V45 60""","false","","","","",""
"IL-5978","Llumar","Llumar V45","72","12","12","453C023P17","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR V45","","","","","SourceSheet=Llumar; SourceRow=54; RawDescription=5978 - Llumar V45 72""","false","","","","",""
"IL-6007","Llumar","Llumar Frost NRM PS2","60","62","62","404C048","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR FROST NRM PS2","","","","","SourceSheet=Llumar; SourceRow=55; RawDescription=6007 - Llumar Frost NRM PS2 60""","false","","","","",""
"IL-6418","Llumar","Llumar SCL SR PS8","72","92","92","D790205","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR SCL SR PS8","","","","","SourceSheet=Llumar; SourceRow=57; RawDescription=6418 - Llumar SCL SR PS8 72""","false","","","","",""
"IL-6473","Llumar","Llumar Frost NRM PS2","48","86","86","405C058","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR FROST NRM PS2","","","","","SourceSheet=Llumar; SourceRow=58; RawDescription=6473 - Llumar Frost NRM PS2 48""","false","","","","",""
"IL-6508","Llumar","Llumar R15 GO","60","20","20","945F021P01","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR R15 GO","","","","","SourceSheet=Llumar; SourceRow=59; RawDescription=6508 - Llumar R15 GO 60""","false","","","","",""
"IL-6536","Llumar","Llumar RN07","48","25","25","","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR RN07","","","","","SourceSheet=Llumar; SourceRow=60; RawDescription=6536 - Llumar RN07 48""","false","","","","",""
"IL-6548","Llumar","Llumar Bronze 20 N1020B","72","14","14","455C012","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR BRONZE 20 N1020B","","","","","SourceSheet=Llumar; SourceRow=61; RawDescription=6548 - Llumar Bronze 20 N1020B 72""","false","","","","",""
"IL-6585","Llumar","Llumar N1020B","60","12","12","","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR N1020B","","","","","SourceSheet=Llumar; SourceRow=62; RawDescription=6585 - Llumar N1020B 60""","false","","","","",""
"IL-6588","Llumar","Llumar V 41","72","24","24","464G078P14","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR V 41","","","","","SourceSheet=Llumar; SourceRow=63; RawDescription=6588 - Llumar V 41 72""","false","","","","",""
"IL-6620","Llumar","Llumar V 18","36","75","75","454H047P10","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR V 18","","","","","SourceSheet=Llumar; SourceRow=64; RawDescription=6620 - Llumar V 18 36""","false","","","","",""
"IL-6621","Llumar","Llumar V 18","48","22","22","475D066P06","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR V 18","","","","","SourceSheet=Llumar; SourceRow=65; RawDescription=6621 - Llumar V 18 48""","false","","","","",""
"IL-6628","Llumar","Llumar V 33","36","40","40","","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR V 33","","","","","SourceSheet=Llumar; SourceRow=66; RawDescription=6628 - Llumar V 33 36""","false","","","","",""
"IL-6629","Llumar","Llumar V33","48","15","15","","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR V33","","","","","SourceSheet=Llumar; SourceRow=67; RawDescription=6629 - Llumar V33 48""","false","","","","",""
"IL-6630","Llumar","Llumar V 28","48","10","10","","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR V 28","","","","","SourceSheet=Llumar; SourceRow=68; RawDescription=6630 - Llumar V 28 48""","false","","","","",""
"IL-6698","Llumar","Llumar Frost NRM PS2","48","42","42","455H047","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR FROST NRM PS2","","","","","SourceSheet=Llumar; SourceRow=69; RawDescription=6698 - Llumar Frost NRM PS2 48""","false","","","","",""
"IL-6700","Llumar","Llumar Frost NRM PS2","60","22","22","475J024","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR FROST NRM PS2","","","","","SourceSheet=Llumar; SourceRow=70; RawDescription=6700 - Llumar Frost NRM PS2 60""","false","","","","",""
"IL-6769","Llumar","Uline One-Way Mirror","48","11","11","445J051","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|ULINE ONE-WAY MIRROR","","","","","SourceSheet=Llumar; SourceRow=71; RawDescription=6769 - Uline One-Way Mirror 48""","false","","","","",""
"IL-6790","Llumar","Llumar V28","72","25","25","465L044P05","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR V28","","","","","SourceSheet=Llumar; SourceRow=72; RawDescription=6790 - Llumar V28 72""","false","","","","",""
"IL-6886","Llumar","Llumar Frost NRMPS2","48","25","25","456B084P01","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR FROST NRMPS2","","","","","SourceSheet=Llumar; SourceRow=73; RawDescription=6886 - Llumar Frost NRMPS2 48""","false","","","","",""
"IL-6887","Llumar","Llumar Frost NRMPS2","72","25","25","456B079P04","IN_STOCK","2025-07-31","2025-07-31","","","","LLUMAR|LLUMAR FROST NRMPS2","","","","","SourceSheet=Llumar; SourceRow=74; RawDescription=6887 - Llumar Frost NRMPS2 72""","false","","","","",""
"IL-1511","3M Solar","PR 60","36","7","7","70-0063-4456-0","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|PR 60","","","","","SourceSheet=3M Solar; SourceRow=2; RawDescription=1511 - PR 60 36""","false","","","","",""
"IL-2164","3M Solar","3M Amber Low E 35","60","30","30","70-0061-2528-3","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M AMBER LOW E 35","","","","","SourceSheet=3M Solar; SourceRow=3; RawDescription=2164 - 3M Amber Low E 35 60""","false","","","","",""
"IL-2676","3M Solar","3M Amber Low E 20","40","15","15","NA","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M AMBER LOW E 20","","","","","SourceSheet=3M Solar; SourceRow=4; RawDescription=2676 - 3M Amber Low E 20 40""","false","","","","",""
"IL-2771","3M Solar","3M Privacy Mirror","60","14","14","9.2019496E7","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PRIVACY MIRROR","","","","","SourceSheet=3M Solar; SourceRow=5; RawDescription=2771 - 3M Privacy Mirror 60""","false","","","","",""
"IL-2778","3M Solar","PR 60","60","5","5","A048323606","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|PR 60","","","","","SourceSheet=3M Solar; SourceRow=6; RawDescription=2778 - PR 60 60""","false","","","","",""
"IL-3138","3M Solar","3M Thinsulate 75","72","7","7","NA","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M THINSULATE 75","","","","","SourceSheet=3M Solar; SourceRow=7; RawDescription=3138 - 3M Thinsulate 75 72""","false","","","","",""
"IL-3597","3M Solar","3M PRX 90 Ext.","60","12","12","na","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PRX 90 EXT.","","","","","SourceSheet=3M Solar; SourceRow=8; RawDescription=3597 - 3M PRX 90 Ext. 60""","false","","","","",""
"IL-3622","3M Solar","3M Low E Silver 35","72","17","17","9.898498489E9","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M LOW E SILVER 35","","","","","SourceSheet=3M Solar; SourceRow=10; RawDescription=3622 - 3M Low E Silver 35 72""","false","","","","",""
"IL-3663","3M Solar","3M PR 20","72","10","10","323059007c","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 20","","","","","SourceSheet=3M Solar; SourceRow=11; RawDescription=3663 - 3M PR 20 72""","false","","","","",""
"IL-3680","3M Solar","3M Thinsulate 75","72","10","10","Na","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M THINSULATE 75","","","","","SourceSheet=3M Solar; SourceRow=12; RawDescription=3680 - 3M Thinsulate 75 72""","false","","","","",""
"IL-3690","3M Solar","3M RE35NEARL","60","25","25","Na","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M RE35NEARL","","","","","SourceSheet=3M Solar; SourceRow=13; RawDescription=3690 - 3M RE35NEARL 60""","false","","","","",""
"IL-3691","3M Solar","3M Affinity 30","60","15","15","70-0063-1483-5","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M AFFINITY 30","","","","","SourceSheet=3M Solar; SourceRow=14; RawDescription=3691 - 3M Affinity 30 60""","false","","","","",""
"IL-4075","3M Solar","3M PR 40 EXT.","72","6","6","324403.0","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 40 EXT.","","","","","SourceSheet=3M Solar; SourceRow=15; RawDescription=4075 - 3M PR 40 EXT. 72""","false","","","","",""
"IL-5093","3M Solar","3M PR 40 EXT","72","5","5","324521.0","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 40 EXT","","","","","SourceSheet=3M Solar; SourceRow=16; RawDescription=5093 - 3M PR 40 EXT 72""","false","","","","",""
"IL-5130","3M Solar","3M PR 70 EXT","60","6","6","D033324458","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 70 EXT","","","","","SourceSheet=3M Solar; SourceRow=17; RawDescription=5130 - 3M PR 70 EXT 60""","false","","","","",""
"IL-5090","3M Solar","3M Privacy Mirror","60","30","30","","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PRIVACY MIRROR","","","","","SourceSheet=3M Solar; SourceRow=18; RawDescription=5090 - 3M Privacy Mirror 60""","false","","","","",""
"IL-5385","3M Solar","3M PR 40 EXT","72","4","4","D060324475","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 40 EXT","","","","","SourceSheet=3M Solar; SourceRow=19; RawDescription=5385 - 3M PR 40 EXT 72""","false","","","","",""
"IL-5705","3M Solar","3M PR 40 EXT","60","28","28","D241324596","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 40 EXT","","","","","SourceSheet=3M Solar; SourceRow=20; RawDescription=5705 - 3M PR 40 EXT 60""","false","","","","",""
"IL-5716","3M Solar","3M NV 15","36","6","6","D305324639","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M NV 15","","","","","SourceSheet=3M Solar; SourceRow=21; RawDescription=5716 - 3M NV 15 36""","false","","","","",""
"IL-6054","3M Solar","3M PR 40 EXT","60","42","42","E104324756","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 40 EXT","","","","","SourceSheet=3M Solar; SourceRow=22; RawDescription=6054 - 3M PR 40 EXT 60""","false","","","","",""
"IL-6090","3M Solar","3M PR 70","60","4","4","","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 70","","","","","SourceSheet=3M Solar; SourceRow=23; RawDescription=6090 - 3M PR 70 60""","false","","","","",""
"IL-6124","3M Solar","3M PR 70 EXT","60","10","10","E100324755","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 70 EXT","","","","","SourceSheet=3M Solar; SourceRow=24; RawDescription=6124 - 3M PR 70 EXT 60""","false","","","","",""
"IL-6226","3M Solar","3M PR 70 EXT","60","8","8","E100324755","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 70 EXT","","","","","SourceSheet=3M Solar; SourceRow=25; RawDescription=6226 - 3M PR 70 EXT 60""","false","","","","",""
"IL-6254","3M Solar","3M PR 40 EXT","36","16","16","","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 40 EXT","","","","","SourceSheet=3M Solar; SourceRow=27; RawDescription=6254 - 3M PR 40 EXT 36""","false","","","","",""
"IL-6307","3M Solar","3M Neutral 50 RE50NEARL","60","20","20","5.1924905E7","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M NEUTRAL 50 RE50NEARL","","","","","SourceSheet=3M Solar; SourceRow=28; RawDescription=6307 - 3M Neutral 50 RE50NEARL 60""","false","","","","",""
"IL-6326","3M Solar","3M PR 70","72","6","6","E285324931","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 70","","","","","SourceSheet=3M Solar; SourceRow=29; RawDescription=6326 - 3M PR 70 72""","false","","","","",""
"IL-6379","3M Solar","3M PR 70","36","8","8","","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 70","","","","","SourceSheet=3M Solar; SourceRow=30; RawDescription=6379 - 3M PR 70 36""","false","","","","",""
"IL-6392","3M Solar","3M PR 60","36","64","64","E229324892","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 60","","","","","SourceSheet=3M Solar; SourceRow=31; RawDescription=6392 - 3M PR 60 36""","false","","","","",""
"IL-6395","3M Solar","3M PR 60 EXT","60","8","8","F010324994","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 60 EXT","","","","","SourceSheet=3M Solar; SourceRow=32; RawDescription=6395 - 3M PR 60 EXT 60""","false","","","","",""
"IL-6396","3M Solar","3M PR 60 EXT","72","16","16","E337324971","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 60 EXT","","","","","SourceSheet=3M Solar; SourceRow=33; RawDescription=6396 - 3M PR 60 EXT 72""","false","","","","",""
"IL-6411","3M Solar","3M PR 50 EXT","48","6","6","F010324993","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 50 EXT","","","","","SourceSheet=3M Solar; SourceRow=34; RawDescription=6411 - 3M PR 50 EXT 48""","false","","","","",""
"IL-6413","3M Solar","3M NV 25","36","16","16","E345324977","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M NV 25","","","","","SourceSheet=3M Solar; SourceRow=35; RawDescription=6413 - 3M NV 25 36""","false","","","","",""
"IL-6496","3M Solar","3M LE 20","60","10","10","1.06233483E8","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M LE 20","","","","","SourceSheet=3M Solar; SourceRow=36; RawDescription=6496 - 3M LE 20 60""","false","","","","",""
"IL-6502","3M Solar","3M Affinity 15","72","30","30","8.3024201E7","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M AFFINITY 15","","","","","SourceSheet=3M Solar; SourceRow=37; RawDescription=6502 - 3M Affinity 15 72""","false","","","","",""
"IL-6529","3M Solar","3M PR 50 EXT","60","16","16","F057325030","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 50 EXT","","","","","SourceSheet=3M Solar; SourceRow=38; RawDescription=6529 - 3M PR 50 EXT 60""","false","","","","",""
"IL-6558","3M Solar","3M Affinity 15","60","35","35","1.01924014E8","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M AFFINITY 15","","","","","SourceSheet=3M Solar; SourceRow=39; RawDescription=6558 - 3M Affinity 15 60""","false","","","","",""
"IL-6559","3M Solar","3M Affinity 15","72","14","14","3.2025478E7","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M AFFINITY 15","","","","","SourceSheet=3M Solar; SourceRow=40; RawDescription=6559 - 3M Affinity 15 72""","false","","","","",""
